"IDFolio";"IDPersona";"AgnoNacimiento";"IDSexo";"IDRelacionJefeHogar";"IDEstudios";"IDLugarEstudios";"IDTituloProfesional";"IDActividad";"IDJornadaTrabajo";"Ingreso";"IDTipoIngreso";"Observaciones";"EfectuaViajes";"NumeroViajes";"Factor"
39004016;2;1944;2;1;7;0;1;9;0;250000;1;"por motivos personales la encuestada no se encuentra en copiapo el dia asignado ";0;0;6,97
39004016;3;1987;1;3;6;6;0;14;0;0;0;"na.-";1;2;16,94
39004016;4;1991;2;3;4;0;0;4;2;220000;1;"espero el taxi colectivo 30 minutos, viaje trasnoche.-";1;4;19,35
39007001;1;1945;2;0;3;0;0;11;0;95000;1;"ingreso por concepto de pension de viudez.-";1;4;7,59
39007001;2;1967;1;2;4;0;0;4;1;180000;1;"na.-";1;4;27,97
39007002;1;1936;2;0;3;0;0;9;0;145000;1;"no tuvo motivos de salida el dia asignado a viajes.-";0;0;7,59
39007002;2;1954;2;2;5;0;1;12;0;0;0;"no tuvo motivos de salida el dia asignado a viajes.-";0;0;17,35
39007003;1;1963;2;0;4;0;0;4;1;300000;1;"la encuestada se encuentra con licencia medica.-";1;10;15,93
39007003;2;1962;1;1;7;0;1;12;0;0;0;"na.-";1;2;25,68
39007003;3;1994;2;2;4;4;0;14;0;0;0;"na.-";1;2;19,58
39007003;4;2006;1;3;1;0;0;13;0;0;0;"na.-";1;2;13,35
39007006;1;1929;1;0;4;0;0;9;0;140000;1;"na.-";1;3;7,63
39007006;2;1940;2;1;4;0;0;11;0;0;0;"na.-";1;2;7,59
39011004;1;1930;1;0;4;0;0;9;0;140000;1;"na.-";1;2;7,01
39011004;2;1934;2;1;3;0;0;9;0;75000;1;"na.-";1;2;6,97
39011004;3;1981;1;3;5;0;0;4;1;250000;1;"la semana del dia asigando a viajes el encuestado se encontraba alojando en casa";0;0;16,94
39011004;4;1983;1;3;5;0;0;4;1;190000;1;"el encuestado se encontraba con descanzo el dia asignado a viajes.-";1;4;16,94
39011014;1;1968;2;0;7;0;1;4;1;350000;1;"efectivamente realizo 13 viajes.-";1;13;22,61
39011014;2;1971;1;1;4;0;0;4;1;400000;1;"por motivos laborales se encuentra fuera de la ciudad el dia asignado a viajes.-";0;0;36,45
39011014;3;1995;2;2;4;4;0;14;0;0;0;"na.-";1;2;27,79
39011014;4;1998;1;2;3;4;0;14;0;0;0;"na.-";1;5;22,35
39011014;5;2006;1;2;2;2;0;14;0;0;0;"por motivos de salud no asistio a clases.-";1;4;18,95
39011021;1;1937;1;0;4;0;0;9;0;600000;1;"na.-";1;2;11,36
39011021;2;1935;2;1;4;0;0;9;0;170000;1;"no tuvo motivos de viaje.-";0;0;11,30
39011021;3;1963;2;2;4;0;0;12;0;0;0;"na.-";1;2;25,82
39011021;4;1966;2;2;4;0;0;4;1;250000;1;"espero el taxi colectivo 15 minutos.-";1;4;25,82
39011021;5;1964;1;2;1;0;0;3;3;165000;1;"na.-";1;2;41,62
39011021;6;1990;1;3;6;6;0;14;0;0;0;"na.-";1;4;27,46
39011021;7;1995;1;3;4;4;0;14;0;0;0;"na.-";1;2;44,26
39011021;8;2000;2;3;3;4;0;14;0;0;0;"por motivos de salud no asistio a clases.-";0;0;51,68
39011026;1;1950;1;0;3;0;0;4;1;700000;1;"se encuentra cumpliendo turno laboral fuera de copiapo el dia asignado a viajes.";0;0;47,68
39011026;2;1950;2;1;5;0;0;3;3;90000;1;"la encuestada trabaja en su propio domicilio.-";1;3;29,58
39011026;3;1984;1;2;6;6;0;14;0;0;0;"viaje trasnoche.-";1;2;31,45
39016007;1;1964;1;0;4;0;0;4;1;380000;1;"na.-";1;4;25,68
39016007;2;1973;2;1;4;0;0;4;1;300000;1;"el primer viaje fue hecho en el auto de una compaÃ±era de trabajo.-";1;2;15,93
39016007;3;1995;1;2;4;4;0;14;0;0;0;"na.-";1;2;27,31
39016007;4;1998;1;2;3;4;0;14;0;0;0;"los viajes los realiza en el auto de los papas de un compaÃ±ero.-";1;4;15,75
39016014;1;1951;1;0;5;0;1;4;1;320000;1;"na.-";1;4;27,97
39016014;2;1951;2;1;4;0;0;11;0;0;0;"na.-";1;2;17,35
39016019;1;1944;2;0;3;0;0;11;0;75000;1;"na.-";1;2;7,59
39016019;2;1987;2;3;5;0;1;4;1;300000;1;"viaje trasnoche.-";1;6;21,08
39016020;1;1962;2;0;5;0;1;3;2;230000;1;"na.-";1;5;15,93
39016020;2;1958;1;1;4;0;0;12;0;0;0;"al estar cesante no tuvo motivos de viaje.-";0;0;25,68
39016020;3;1990;1;2;6;6;0;14;0;0;0;"espero el taxicolectivo 15 minutos.-";1;5;16,94
39016020;4;2003;2;2;3;4;0;14;0;0;0;"na.-";1;4;31,89
40006011;1;1952;1;0;5;0;1;3;1;300000;1;"el encuestado es chofer de taxi colectivo.-";1;8;65,36
40006011;2;1961;2;1;5;0;0;11;0;0;0;"na.-";1;2;68,23
40006011;3;1985;1;2;6;0;0;4;1;400000;1;"na.-";1;2;79,25
40006011;4;1989;2;2;6;6;0;14;0;70000;1;"la encuestada ademas de estudiar trabaja de forma esporadica.-";1;4;63,87
40006011;5;1998;2;2;3;4;0;14;0;0;0;"na.-";1;2;106,00
40006016;1;1950;1;0;5;0;0;4;1;450000;1;"los viajes fueron confirmados por la persona encuestada e ingresados con posteri";1;3;16,86
40006016;2;1961;2;1;3;0;0;11;0;0;0;"la encuestada termino su dia en su lugar de trabajo, los viajes fueron confirmad";1;1;17,59
40006016;3;1982;1;2;5;0;1;4;1;350000;1;"los viajes fueron confirmados por la persona encuestada e ingresados con posteri";1;2;20,44
40006016;4;1985;2;3;4;0;0;11;0;0;0;"los viajes fueron confirmados por la persona encuestada e ingresados con posteri";1;6;16,47
40006016;5;2003;1;3;3;4;0;14;0;0;0;"los viajes fueron confirmados por la persona encuestada e ingresados con posteri";1;2;40,31
40006016;6;2005;2;3;2;3;0;14;0;0;0;"los viajes fueron confirmados por la persona encuestada e ingresados con posteri";1;2;27,34
40011003;1;1979;1;0;4;0;0;4;1;350000;1;"na.-";1;4;18,73
40011003;2;1981;2;1;4;0;0;11;0;0;0;"na.-";1;6;18,30
40011003;3;1999;1;2;3;4;0;14;0;0;0;"na.-";1;4;44,78
40011008;1;1927;2;0;3;0;0;9;0;140000;1;"no tuvo motivos para viajar.-";0;0;11,09
40011008;2;1964;1;2;4;0;0;3;3;300000;1;"por motivos laborales no se encuentra en la ciudad el dia de viajes.-";0;0;19,55
40011008;3;1989;2;3;4;0;0;13;0;0;0;"na.-";1;2;19,11
40011008;4;2009;1;3;1;0;0;13;0;0;0;"por su edad no paga pasaje.-";1;2;31,62
40014011;1;1958;1;0;4;0;0;4;1;480000;1;"NA.-";1;8;116,33
40014011;2;1958;2;1;4;0;0;11;0;0;0;"NA.-";1;4;121,44
40014023;1;1940;1;0;4;0;0;9;0;400000;1;"NA.-";1;2;12,80
40014023;2;1942;2;1;3;0;0;3;2;130000;1;"LA ENCUESTADA NO REALIZA VIAJES EL DIA ASIGNADO POR QUE SE QUEDO A CARGO DE SU N";0;0;11,09
40014023;3;1973;2;2;4;0;0;4;1;180000;1;"NA.-";1;2;20,41
40014023;4;2000;1;3;1;0;0;13;0;0;;"";0;0;46,76
40022009;1;1955;2;0;4;0;0;4;2;230000;1;"no tuvo motivos de viaje, se encuentra con vacaciones.-";0;0;20,41
40022009;2;1962;1;1;4;0;0;4;1;350000;1;"termina su dia en su lugar de trabajo.-";1;2;19,55
40022009;3;1985;1;2;4;0;0;4;1;350000;1;"se encontraba con descanzo de turno laboral, su dia termino fuera de copiapo.-";1;3;23,71
40022009;4;1994;2;2;4;4;0;14;0;0;0;"na.-";1;3;53,48
40022014;1;1919;1;0;3;0;0;9;0;121000;1;"na.-";1;2;11,03
40022014;2;1927;2;1;3;0;0;9;0;75000;1;"na.-";1;2;9,56
40022014;3;1978;2;3;4;0;0;11;0;0;0;"na.-";1;4;17,59
40022014;4;1973;1;3;5;0;0;4;1;350000;1;"se encuentra con descanzo de turno laboral.-";1;4;16,86
40022014;5;1998;2;3;3;4;0;14;0;0;0;"na.-";1;4;27,34
40022014;6;2006;1;3;2;2;0;14;0;0;0;"na.-";1;2;27,26
40022015;1;1948;1;0;5;0;0;3;1;250000;1;"na.-";1;4;19,55
40022015;2;1954;2;1;4;0;0;6;2;100000;1;"na.-";1;2;20,41
40022015;3;1976;2;2;4;0;0;11;0;0;0;"na.-";1;2;20,41
40022015;4;2004;2;3;3;4;0;14;0;0;0;"na.-";1;2;31,71
40028007;1;1959;1;0;7;0;1;1;1;350000;1;"NA.-";1;4;16,86
40028007;2;1959;2;1;5;0;1;11;0;0;0;"NA.-";1;2;17,59
40028007;3;1984;2;2;4;0;0;4;3;85000;1;"NA.-";1;2;16,47
40028007;4;1989;2;2;4;6;0;14;0;0;0;"NA.-";1;2;16,47
40028007;5;1994;2;2;4;4;0;14;0;0;0;"NA.-";1;2;46,11
40028007;6;2002;2;2;2;8;0;14;0;0;0;"Educaci�n diferencial";0;0;27,34
40028008;1;1941;2;0;4;0;0;7;3;50000;1;"TRABAJA OCACIONALMENTE.";1;2;9,56
40028008;2;1938;1;1;4;0;0;4;1;180000;1;"NA.-";1;4;11,03
40028008;3;1966;1;2;4;0;0;4;1;180000;1;"NA.-";1;2;16,86
40028008;4;1987;2;3;4;0;0;11;0;0;0;"NA.-";1;4;16,47
40028008;5;1983;1;3;4;0;0;4;1;380000;1;"EL ENCUESTADO NO REALIZA VIAJES EL DIA ASIGNADO YA QUE TRABAJA 10 POR 10 EN LA M";0;0;20,44
40028008;6;2006;2;3;2;3;0;14;0;0;0;"NA.-";1;2;33,99
40028008;7;2009;2;3;1;0;0;13;0;0;0;"LA ENCUESTADA NO REALIZA VIAJES EL DIA ASIGNADO, SE QUEDA AL CUIDADO DE UN FAMIL";0;0;33,99
40028009;1;1942;1;0;4;0;0;9;0;230000;1;"JUBILADO POR ACCIDENTE LABORAL.";1;4;12,26
40028009;2;1942;2;1;3;0;0;11;0;0;0;"NA.-";1;4;10,63
40028009;3;1988;1;3;1;0;0;4;1;0;2;"";0;0;22,71
40028010;1;1962;1;0;4;0;0;4;1;480000;1;"NA.-";1;4;16,86
40028010;2;1965;2;1;5;0;1;11;0;0;0;"NA.-";1;8;17,59
40028010;3;1986;2;2;7;0;1;1;1;340000;1;"NA.-";1;6;16,47
40028010;4;1992;1;2;4;6;0;14;0;240000;1;"EL ENCUESTADO TRABAJA Y ESTUDIA.";1;4;60,32
40028010;5;1995;1;2;4;4;0;14;0;0;0;"NA.-";1;4;60,32
40028010;6;1942;2;3;3;0;0;9;0;95000;1;"NA.-";1;2;9,56
40034002;1;1925;2;0;3;0;0;9;0;110000;1;"por su edad la encuestada no suele realizar viajes, los viajes fueron confirmado";0;0;10,63
40034002;2;1961;1;2;4;0;0;7;3;90000;1;"al ser trabajador ocasional el dia asignado a viajes no tuvo salidas por trabajo";1;4;18,73
40034002;3;1990;1;3;6;6;0;14;0;0;0;"los viajes fueron confirmados por la persona encuestada e ingresados con posteri";1;4;22,71
40034003;1;1933;1;0;3;0;0;9;0;200000;1;"na.-";1;4;11,03
40034003;2;1932;2;1;3;0;0;9;0;75000;1;"na.-";1;2;9,56
40034003;3;1957;2;2;4;0;0;12;0;0;0;"no tuvo motivos de viaje.-";0;0;17,59
40034003;4;1984;2;2;6;0;0;4;1;220000;1;"la encuestada ademas de trabajar tambien estudia.-";1;3;16,47
40034003;5;1980;2;3;7;0;1;1;1;180000;1;"na.-";0;0;17,59
40034003;6;1999;1;3;3;4;0;14;0;0;0;"na.-";1;4;40,31
40034003;7;2009;2;3;1;0;0;13;0;0;0;"por motivos de salud no realizo viajes.-";0;0;33,99
40034004;1;1953;1;0;7;0;1;1;1;1500000;1;"na.-";1;4;16,86
40034004;2;1960;2;1;5;0;0;4;1;250000;1;"na.-";1;4;17,59
40034004;3;1976;2;2;6;0;0;11;0;0;0;"na.-";1;6;17,59
40034004;4;1980;2;2;5;0;0;4;1;220000;1;"na.-";1;4;17,59
40034004;5;1998;2;3;3;4;0;14;0;0;0;"na.-";1;4;27,34
40034004;6;2006;2;3;2;2;0;14;0;0;0;"por su edad no paga pasaje.-";1;4;33,99
40034006;1;1928;2;0;3;0;0;9;0;110000;1;"por su condicion actual de salud no realiza viajes.-";0;0;11,09
40034006;2;1962;2;2;5;0;0;11;0;0;0;"na.-";1;6;20,41
40034006;3;1953;2;2;5;0;0;4;1;300000;1;"na.-";1;2;20,41
40034006;4;1989;1;3;4;0;0;13;0;0;0;"na.-";1;1;23,71
40037013;1;1962;1;0;4;0;0;4;1;180000;1;"NA.-";1;4;19,55
40037013;2;1965;2;1;4;0;0;4;3;80000;1;"NA.-";1;2;20,41
40037013;3;1987;1;2;4;0;0;4;1;210000;1;"NA.-";1;2;23,71
40037013;4;1992;2;3;5;7;0;14;0;130000;1;"Trabaja durante la ma�ana  y estudia en la tarde";1;4;53,48
40037016;1;1948;1;0;5;0;1;3;2;400000;1;"EL ENCUESTADO TIENE COLECTIVOS LOS CUALES TIENE PERSONAS QUE SE LOS TRABAJAN.";1;3;18,73
40037016;2;1947;2;1;3;0;0;11;0;0;0;"NA.-";1;2;19,55
40037016;3;1969;1;2;4;0;0;4;1;240000;1;"se imputa ingreso y se realiza formulario de no viajes ya que no fue posible enc";0;0;18,73
40045002;1;1930;2;0;3;0;0;9;0;140000;1;"por su condicion actual de salud la encuestada no realiza viajes habitualmente.-";0;0;10,63
40045002;2;1957;1;2;4;0;0;13;0;0;0;"na.-";1;2;18,73
40045002;3;1955;1;2;7;0;1;13;0;75000;1;"por su discapacidad no suele realizar viajes habitualmente.-";0;0;18,73
40045003;1;1964;1;0;6;0;0;4;1;1200000;1;"na.-";1;6;18,73
40045003;2;1964;2;1;5;0;0;11;0;0;0;"na.-";1;2;19,55
40045003;3;1994;1;2;4;4;0;14;0;0;0;"na.-";1;6;67,01
40045004;1;1950;1;0;5;0;0;4;1;600000;1;"na.-";1;4;65,36
40045004;2;1951;2;1;4;0;0;11;0;0;0;"na.-";1;4;68,23
40045004;3;1988;2;2;5;0;0;3;3;185000;1;"na.-";1;4;63,87
40045004;4;1982;1;2;6;0;0;4;1;220000;1;"el encuestado tambien es estudiante.-";1;5;79,25
40045004;5;2010;1;3;1;0;0;13;0;0;0;"por su edad el encuestado no realiza viajes.-";0;0;105,71
40045007;1;1942;2;0;7;0;1;1;1;0;2;"luego de reiteradas visitas y llamados por telefono al hogar fue imposible dar c";0;0;11,09
40045007;2;1944;2;3;5;0;0;11;0;100000;1;"na.-";1;2;11,09
40045007;3;1959;1;3;4;0;0;4;1;450000;1;"por motivos laborales se encuentra fuera de la ciudad, estos datos fueron entreg";0;0;19,55
40045007;4;1976;1;3;7;0;1;12;0;0;0;"na.-";1;4;19,55
40053006;1;1932;2;0;3;0;0;11;0;0;0;"LA ENCUESTADA NO REALIZA VIAJES POR QUE SU SALUD SE LO IMPIDE.";0;0;10,63
40053006;2;1932;1;1;4;0;0;3;1;350000;1;"TRABAJA EN SU NEGOCIO FAMILIAR.

BAZAR PATRICIA.";1;2;12,26
40053006;3;1960;1;2;4;0;0;3;1;350000;1;"EL ENCUESTADO TRABAJA EN CONJUNTO CON SU PADRE EN EL NEGOCIO FAMILIAR.";1;2;18,73
40053010;1;1980;1;0;4;0;0;4;2;420000;1;"NA.-";1;4;18,73
40053010;2;1985;2;1;4;0;0;11;0;0;0;"NA.-";1;2;18,30
40053010;3;2003;2;2;3;4;0;14;0;0;0;"NA.-";1;4;30,37
40059013;1;1964;1;0;3;0;0;4;1;200000;1;"ESTA CON DIA LIBRE...";1;2;19,55
40059013;2;1972;2;1;4;0;0;11;0;0;0;"";1;4;20,41
40059013;3;1998;1;2;3;4;0;14;0;0;0;"";1;4;46,76
40059013;4;2004;2;2;3;4;0;14;0;0;0;"";1;2;31,71
40059014;1;1930;1;0;3;0;0;9;0;120000;1;"po salio nada que hacer";0;0;12,26
40059014;2;1968;2;2;4;0;0;7;3;120000;1;"";1;2;19,55
40059014;3;1989;2;3;6;6;0;14;0;0;0;"";1;2;18,30
40059016;1;1965;1;0;4;0;0;4;1;540000;1;"trabajando en vallenar---";0;0;16,86
40059016;2;1964;2;1;4;0;0;4;1;340000;1;"";1;5;17,59
40059016;3;1989;1;2;6;6;0;14;0;0;0;"
";1;2;20,44
40059016;4;1994;2;2;4;4;0;14;0;0;0;"no fue a clases por la lluvia";0;0;46,11
40059016;5;2003;1;2;3;4;0;14;0;0;0;"esta resfriado...";0;0;40,31
40059016;6;1929;1;3;3;0;0;9;0;110000;1;"no salio es anciano...";0;0;11,03
40059019;1;1924;1;0;3;0;0;9;0;80000;1;"";1;4;11,03
40059019;2;1926;2;1;3;0;0;11;0;0;0;"";1;4;9,56
40059019;3;1957;2;2;4;0;0;4;1;210000;1;"VIAJE TRASNOCHE";1;4;17,59
40059019;4;1985;2;3;7;0;1;1;1;250000;1;"VIAJE TRASNOCHE";1;6;16,47
40059019;5;1990;2;3;4;4;0;14;0;0;0;"";1;2;16,47
40059019;6;2009;2;3;2;1;0;14;0;0;0;"NO SALIO ES BEBE";0;0;33,99
41005002;1;1930;1;0;3;0;0;9;0;120000;1;"NA.-";1;2;13,07
41005002;2;1967;1;2;4;0;0;4;1;350000;1;"EL ENCUESTADO NO REALIZA VIAJES AL TRABAJO EL DIA ASIGNADO YA QUE SE ENCUENTRA C";1;4;19,97
41005002;3;1972;1;2;5;0;1;4;1;350000;1;"EL ENCUESTADO NO REALIZA VIAJES AL TRABAJO YA QUE SE ENCUENTRA CON DESCANZO.

TR";1;4;19,97
41005006;1;1953;1;0;4;0;0;9;0;450000;1;"EX FUNCIONARIO DE CARABINEROS.";1;2;124,03
41005006;2;1953;2;1;4;0;0;11;0;0;0;"NA.-";1;4;129,47
41005012;1;1948;2;0;3;0;0;11;0;0;0;"NA.-";1;3;20,84
41005012;2;1938;1;1;3;0;0;3;3;200000;1;"NA.-";1;2;13,07
41005012;3;1966;2;2;4;0;0;4;2;180000;1;"NA.-";1;6;20,84
41005014;1;1951;1;0;7;0;1;1;1;210000;1;"NA.-";1;5;17,97
41005014;2;1957;2;1;4;0;0;11;0;0;0;"NA.-";1;2;18,76
41005014;3;1985;2;2;6;6;0;14;0;0;0;"LA ENCUESTADA EL DIA ASIGANDO NO REALIZO VIAJES AL ESTUDIO POR RAZONES PERSONALE";1;4;17,56
41005014;4;1987;1;2;5;0;1;4;1;340000;1;"SE MOVILIZA EN CAMIONETA DE LA EMPRESA";1;2;21,79
41005014;5;1991;2;2;4;0;0;4;2;180000;1;"NA.-";1;4;17,56
41005014;6;2005;1;3;2;3;0;14;0;0;0;"NA.-";1;2;42,98
41005019;1;1949;1;0;7;0;1;1;1;220000;1;"NA.-";1;4;20,85
41005019;2;1955;2;1;5;0;1;3;2;0;0;"NA.-";1;2;21,76
41005019;3;1978;2;2;7;0;1;1;1;180000;1;"NA.-";1;2;21,76
41005019;4;1933;2;3;5;0;1;9;0;65000;1;"LA ENCUESTADA NO REALIZA VIAJES EL DIA ASIGNADO POR MOTIVOS DE SALUD.";0;0;11,83
42001004;1;1938;2;0;4;0;0;9;0;300000;1;"";1;6;5,58
42001004;2;1941;2;3;4;0;0;9;0;75000;1;"";1;7;5,58
42001004;3;1988;1;3;6;6;0;14;0;0;0;"";1;6;19,93
42001007;1;1949;2;0;7;0;1;12;0;0;0;"momentaneamente cesante";1;4;5,57
42001007;2;1932;2;3;3;0;0;9;0;75000;1;"";1;2;5,18
42001017;1;1940;1;0;7;0;1;4;1;1600000;1;"";1;4;3,45
42001017;2;1948;2;1;7;0;1;9;0;300000;1;"";1;2;5,57
42001029;1;1940;2;0;4;0;0;9;0;75000;1;"";1;4;11,85
42001029;2;1971;2;2;5;0;1;4;1;200000;1;"";0;0;12,75
42001029;3;1973;2;2;5;0;1;3;2;1000000;1;"";1;4;12,75
42001029;4;2001;2;3;3;4;0;14;0;0;0;"";1;4;12,43
42001030;1;1923;2;0;3;0;0;9;0;270000;1;"";1;2;5,18
42001030;2;1957;2;2;4;0;0;4;1;200000;1;"no reportaq viajes al trabajo esta de vacaciones";1;4;5,57
42011003;1;1943;1;0;3;0;0;9;0;400000;1;"";1;2;7,90
42011003;2;1943;2;1;3;0;0;11;0;0;0;"";1;2;11,85
42011003;3;1966;2;2;3;0;0;12;0;0;0;"no salio men todo el dia de la casa";0;0;12,75
42011003;4;1976;1;2;5;0;1;4;1;400000;1;"";1;4;17,91
42011007;1;1972;1;0;4;0;0;4;1;300000;1;"no realizo viajes en copiapo porque esta en antofagasta";0;0;8,43
42011007;2;1958;1;3;4;0;0;9;0;280000;1;"";1;2;8,43
42011007;3;1956;2;3;4;0;0;11;0;0;0;"";1;2;6,00
42011010;1;1932;1;0;4;0;0;9;0;500000;1;"norealizo viajes,no fue necsario";0;0;3,72
42011010;2;1934;2;1;4;0;0;11;0;0;0;"";1;4;5,58
42011010;3;1962;2;2;6;0;0;11;0;0;0;"tiene una pequeÃ±a discapacidad";1;6;6,00
42011012;1;1943;1;0;4;0;0;9;0;200000;1;"";1;2;3,72
42011012;2;1946;2;1;4;0;0;9;0;110000;1;"";1;2;6,00
42011012;3;1974;2;2;7;0;1;12;0;0;0;"no realizo viajes";0;0;6,00
42018001;1;1964;2;0;5;0;1;3;1;1500000;1;"";1;6;12,75
42018001;2;1996;2;2;3;4;0;14;0;0;0;"";1;2;36,82
42018001;3;2000;2;2;3;4;0;14;0;0;0;"";1;4;12,43
42018001;4;1933;2;3;3;0;0;9;0;240000;1;"no quiso salir en todo el dia";0;0;11,85
42018003;1;1946;1;0;4;0;0;9;0;650000;1;"";1;4;8,43
42018003;2;1954;2;1;4;0;0;9;0;80000;1;"micro espera  a veces 10 min. o 15 min.";1;6;6,00
42018003;3;1986;2;2;7;0;1;1;1;500000;1;"";1;2;9,51
42018005;1;1923;2;0;3;0;0;9;0;150000;1;"sale poco no realizo viajes";0;0;5,18
42018005;2;1990;1;3;4;0;0;4;1;180000;1;"no viajes al trabajo,esta con descanso";1;4;18,48
42018007;1;1947;1;0;5;0;0;3;1;600000;1;"";1;2;163,48
42018007;2;1970;2;2;7;0;1;1;1;600000;1;"";1;4;116,40
42018007;3;1975;2;2;7;0;1;1;1;500000;1;"";1;5;116,40
42018007;4;1997;2;3;3;4;0;14;0;0;0;"espera 10 min.";1;2;113,50
42018007;5;2001;1;3;3;4;0;14;0;0;0;"espera 10 min. no paga es colar";1;2;261,74
42018007;6;2003;2;3;3;4;0;14;0;0;0;"espera 10 min. y no paga escolar";1;2;113,50
42022013;1;1947;2;0;4;0;0;9;0;280000;1;"";1;5;12,75
42022013;2;1977;1;2;5;0;1;1;1;600000;1;"";1;5;17,91
42022013;3;1982;2;2;6;6;0;14;0;0;0;"";1;4;20,19
42022013;4;2003;2;3;3;4;0;14;0;0;0;"";1;7;12,43
42022014;1;1950;1;0;4;0;0;9;0;600000;1;"";1;2;8,43
42022014;2;1958;2;1;4;0;0;11;0;0;0;"";1;2;6,00
42022014;3;1956;2;3;4;0;0;6;1;180000;1;"no trabajo ese dia fue a vallenar a ver familiar enfermo";1;2;6,00
42022024;1;1956;1;0;4;0;0;3;1;350000;1;"trabaja de noche como taxista";1;2;8,43
42022024;2;1962;2;1;4;0;0;11;0;0;0;"";1;2;6,00
42022024;3;2002;1;2;3;4;0;14;0;0;0;"";1;2;13,51
42022028;1;1966;1;0;7;0;1;4;1;2000000;1;"esta en mejillones,no realizo viajes en copiapo";0;0;17,91
42022028;2;1973;2;1;7;0;1;11;0;0;0;"";1;4;12,75
42022028;3;1995;1;2;4;4;0;14;0;0;0;"";1;4;54,37
42022028;4;1997;1;2;3;4;0;14;0;0;0;"";1;4;28,68
42027001;1;1991;1;0;4;0;0;4;1;200000;1;"";1;4;18,48
42027001;2;1991;1;3;4;0;0;4;2;200000;1;"fue a vellenar por trabajo por eso no realizo viajes en copiapo,es gemelo con de";0;0;18,48
42027005;1;1938;2;0;4;0;0;9;0;350000;1;"";1;6;5,18
42027005;2;1987;1;3;6;6;0;14;0;0;0;"";1;4;18,48
42032001;1;1959;1;0;6;0;0;3;1;900000;1;"";1;6;8,43
42032001;2;1952;2;1;4;0;0;11;0;0;0;"";1;4;6,00
42032001;3;1915;2;3;3;0;0;9;0;77000;1;"no salio postrada en cama";0;0;5,58
42032002;1;1946;1;0;5;0;0;12;0;0;0;"esta tramitando su pension";1;2;8,43
42032002;2;1955;2;1;3;0;0;11;0;0;0;"";1;2;6,00
42032002;3;1983;2;2;7;0;1;1;2;200000;1;"";1;2;9,51
42032009;1;1945;2;0;3;0;0;9;0;75000;1;"";1;2;11,85
42032009;2;1975;2;2;3;0;0;11;0;0;0;"";1;6;12,75
42032009;3;1996;1;3;4;4;0;14;0;0;0;"";1;4;54,37
42032009;4;2004;1;3;2;4;0;14;0;0;0;"";1;2;28,68
42032019;1;1967;1;0;4;0;0;4;1;600000;1;"";1;2;17,91
42032019;2;1967;2;1;4;0;0;11;0;0;0;"";1;4;12,75
42032019;3;1998;1;2;3;4;0;14;0;0;0;"";1;2;28,68
42032019;4;2001;2;2;3;4;0;14;0;0;0;"";1;2;12,43
42037005;1;1951;2;0;4;0;0;11;0;50000;1;"sus ingresos son aportes de familiares";1;2;7,66
42037006;1;1954;1;0;4;0;0;4;1;280000;1;"";1;2;167,30
42037006;2;1960;2;1;4;0;0;4;1;350000;1;"";1;5;119,13
42037006;3;1990;2;2;6;6;0;14;0;0;0;"";1;2;188,59
42037006;4;2001;2;2;3;4;0;14;0;0;0;"lo va a dejar y buscar la hermana que vive cerca";1;4;116,16
42037006;5;1929;1;3;5;0;0;9;0;180000;1;"";1;2;73,77
42037014;1;1943;2;0;4;0;0;9;0;128000;1;"";1;4;5,58
42037014;2;1931;2;3;4;0;0;9;0;120000;1;"";1;2;5,58
42037014;3;1936;2;3;4;0;0;9;0;110000;1;"";1;2;5,58
42037015;1;1963;2;0;4;0;0;3;2;200000;1;"";1;4;6,00
42037015;2;1960;1;1;5;0;1;12;0;0;0;"toma micro a tierra amarillay espera 10 min.";1;3;8,43
42037015;3;1997;2;2;3;4;0;14;0;0;0;"";1;4;5,85
42040010;1;1954;1;0;6;0;0;4;1;1000000;1;"";1;2;8,43
42040010;2;1957;2;1;6;0;0;11;0;0;0;"";1;2;6,00
42040010;3;1993;2;2;4;4;0;14;0;0;0;"";1;4;17,34
42040011;1;1974;2;0;5;0;1;4;2;220000;1;"";1;6;12,75
42040011;2;1975;1;1;5;0;1;4;1;200000;1;"";1;2;17,91
42040011;3;2004;2;2;3;4;0;14;0;0;0;"cuando estan solas los cuida la abuelita que vive cerca";1;2;12,43
42040011;4;2005;2;2;2;3;0;14;0;0;0;"";1;2;12,43
42040013;1;1970;1;0;3;0;0;4;1;500000;1;"";0;0;17,91
42040013;2;1960;2;1;3;0;0;11;0;0;0;"no realizo viajes en copiapo porque esta en coquimbo";0;0;12,75
42040013;3;1988;1;2;4;0;0;4;1;500000;1;"";0;0;42,32
42040013;4;1995;2;2;3;4;0;14;0;0;0;"no tiene viajes al estudio,porque estudia los fines de semana.";1;4;36,82
42040015;1;1975;1;0;4;0;0;4;1;280000;1;"";1;4;8,43
42040015;2;1982;2;1;4;0;0;11;0;0;0;"sale poco esta con reposo por embarazo";0;0;9,51
42040015;3;2000;1;2;3;4;0;14;0;0;0;"";1;2;13,51
43011001;1;1979;1;0;7;0;1;4;1;550000;1;"ademas de trabajar tambien estudia.-";1;6;17,12
43011001;2;1981;2;1;7;0;1;11;0;0;0;"na.-";1;2;29,58
43011001;3;2004;1;2;3;4;0;14;0;0;0;"se encuentra con licencia medica.-";1;2;30,76
43011001;4;2008;2;2;1;0;0;13;0;0;0;"na.-";1;2;12,71
